ID,AREA_NAME,City,Geography,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
26620,"Huntsville, AL","Huntsville, AL","Huntsville, AL ",13-2031,Budget Analysts,detailed,390.00,7.6,1.808,4.64,42.22,87810.00,2.9,28.16,34.74,41.99,49.21,57.16,"58,570","72,270",87330.00,"102,360","118,890",,
26620,"Huntsville, AL","Huntsville, AL","Huntsville, AL ",13-2051,Financial Analysts,detailed,240.00,28.3,1.09,0.54,43.23,89920.00,4.5,25.09,32.85,43.66,55.3,61.79,"52,200","68,320",90810.00,"115,010","128,520",,
26620,"Huntsville, AL","Huntsville, AL","Huntsville, AL ",15-1121,Computer Systems Analysts,detailed,1730.00,14.3,7.916,1.95,41.76,86850.00,1.9,26.51,33.3,40.58,49.51,59.35,"55,130","69,270",84410.00,"102,990","123,450",,
26620,"Huntsville, AL","Huntsville, AL","Huntsville, AL ",15-1122,Information Security Analysts,detailed,440.00,8.7,2.009,2.91,42.95,89330.00,2,26.77,32.73,41.73,53.29,61.34,"55,680","68,080",86790.00,"110,850","127,590",,
26620,"Huntsville, AL","Huntsville, AL","Huntsville, AL ",15-2031,Operations Research Analysts,detailed,440.00,14,2.024,2.6,49.26,102460.00,2.5,27.22,37.99,49.19,62.25,73.19,"56,610","79,010",102320.00,"129,480","152,230",,
26820,"Idaho Falls, ID","Idaho Falls, ID","Idaho Falls, ID ",13-1111,Management Analysts,detailed,130.00,17.3,2.055,0.45,39.63,82430.00,13.2,17.39,25.9,31.94,50.29,83.75,"36,180","53,870",66440.00,"104,610","174,200",,
26820,"Idaho Falls, ID","Idaho Falls, ID","Idaho Falls, ID ",13-1161,Market Research Analysts and Marketing Specialists,detailed,200.00,17,3.145,0.79,29.56,61490.00,27.8,7.81,8.56,16.41,35.94,84.81,"16,250","17,790",34120.00,"74,750","176,400",,
26820,"Idaho Falls, ID","Idaho Falls, ID","Idaho Falls, ID ",13-2051,Financial Analysts,detailed,40.00,41.9,0.585,0.29,34.44,71640.00,2.9,19.25,27.4,35.62,42.22,47.93,"40,030","56,990",74090.00,"87,810","99,690",,
26820,"Idaho Falls, ID","Idaho Falls, ID","Idaho Falls, ID ",15-1121,Computer Systems Analysts,detailed,100.00,19.9,1.619,0.4,47.49,98790.00,4.8,24.88,39.13,51.7,58.65,63.07,"51,760","81,390",107530.00,"121,980","131,180",,
26820,"Idaho Falls, ID","Idaho Falls, ID","Idaho Falls, ID ",15-1122,Information Security Analysts,detailed,100.00,21.4,1.526,2.21,47.45,98690.00,4.4,27.33,37.35,47.74,58.92,69.99,"56,840","77,700",99300.00,"122,550","145,580",,
26980,"Iowa City, IA","Iowa City, IA","Iowa City, IA ",13-1111,Management Analysts,detailed,140.00,17.5,1.534,0.34,36.47,75850.00,14.6,16.71,19.24,30.52,42.25,52.78,"34,750","40,030",63470.00,"87,890","109,770",,
26980,"Iowa City, IA","Iowa City, IA","Iowa City, IA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,240.00,11.5,2.603,0.65,24.85,51680.00,4.3,14.85,18.24,22.6,28.45,39.44,"30,890","37,930",47010.00,"59,180","82,030",,
26980,"Iowa City, IA","Iowa City, IA","Iowa City, IA ",13-2041,Credit Analysts,detailed,30.00,26.6,0.334,0.64,37.49,77970.00,10.1,20.28,25.09,35.98,51.07,59.63,"42,170","52,190",74840.00,"106,220","124,020",,
26980,"Iowa City, IA","Iowa City, IA","Iowa City, IA ",13-2051,Financial Analysts,detailed,100.00,3.7,1.152,0.57,35.29,73410.00,2.1,25.92,29.75,34.97,39.67,47.09,"53,910","61,870",72740.00,"82,510","97,950",,
26980,"Iowa City, IA","Iowa City, IA","Iowa City, IA ",15-1121,Computer Systems Analysts,detailed,270.00,17,2.961,0.73,36.48,75880.00,3.2,21.27,29.75,36.99,44.58,50.54,"44,250","61,880",76940.00,"92,720","105,130",,
26980,"Iowa City, IA","Iowa City, IA","Iowa City, IA ",15-2031,Operations Research Analysts,detailed,60.00,0,0.714,0.92,34.1,70940.00,2.3,23.27,29.57,34.6,38.52,43.86,"48,390","61,510",71960.00,"80,120","91,220",,
27260,"Jacksonville, FL","Jacksonville, FL","Jacksonville, FL ",13-1111,Management Analysts,detailed,4190.00,6,6.489,1.43,38.68,80450.00,4.7,19.31,25.26,34.24,45.05,58.49,"40,170","52,540",71230.00,"93,710","121,660",,
27260,"Jacksonville, FL","Jacksonville, FL","Jacksonville, FL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,1670.00,8.2,2.584,0.65,30.99,64460.00,2.2,16.8,21.01,28.02,37.86,52.28,"34,950","43,700",58280.00,"78,750","108,740",,
27260,"Jacksonville, FL","Jacksonville, FL","Jacksonville, FL ",13-2031,Budget Analysts,detailed,240.00,19.3,0.375,0.96,31.06,64610.00,2.5,20.17,23.55,31.35,37.37,43.61,"41,960","48,970",65210.00,"77,720","90,710",,
27260,"Jacksonville, FL","Jacksonville, FL","Jacksonville, FL ",13-2041,Credit Analysts,detailed,580.00,21.9,0.894,1.72,35.28,73380.00,5.5,20.35,24.23,32.99,41.27,51.8,"42,320","50,390",68630.00,"85,830","107,740",,
27260,"Jacksonville, FL","Jacksonville, FL","Jacksonville, FL ",13-2051,Financial Analysts,detailed,1600.00,27.7,2.477,1.23,33.67,70040.00,2.2,20.81,25.57,32.73,38.35,47.83,"43,280","53,180",68080.00,"79,770","99,490",,
27260,"Jacksonville, FL","Jacksonville, FL","Jacksonville, FL ",15-1121,Computer Systems Analysts,detailed,1850.00,11.2,2.868,0.71,38.68,80440.00,3.1,23.08,28.87,36.01,44.72,55.1,"48,000","60,050",74900.00,"93,020","114,620",,
27260,"Jacksonville, FL","Jacksonville, FL","Jacksonville, FL ",15-1122,Information Security Analysts,detailed,450.00,29.1,0.69,1,37.54,78080.00,7.1,20.51,26.85,36.36,47.39,57.96,"42,660","55,850",75640.00,"98,570","120,550",,
27260,"Jacksonville, FL","Jacksonville, FL","Jacksonville, FL ",15-2031,Operations Research Analysts,detailed,650.00,9.8,1.001,1.29,31.39,65300.00,3.4,17.04,20.72,30.01,38.22,49.99,"35,440","43,090",62430.00,"79,490","103,970",,
27860,"Jonesboro, AR","Jonesboro, AR","Jonesboro, AR ",13-1161,Market Research Analysts and Marketing Specialists,detailed,60.00,25.1,1.174,0.3,23,47830.00,6.7,12.39,15.06,22.07,30.71,35.61,"25,770","31,330",45900.00,"63,890","74,070",,
27860,"Jonesboro, AR","Jonesboro, AR","Jonesboro, AR ",15-1121,Computer Systems Analysts,detailed,60.00,46.2,1.163,0.29,28.81,59930.00,3.5,18,21.11,23.84,37.06,47,"37,440","43,900",49590.00,"77,090","97,750",,
27860,"Jonesboro, AR","Jonesboro, AR","Jonesboro, AR ",15-2031,Operations Research Analysts,detailed,50.00,1.7,1.009,1.3,23.62,49120.00,3.4,14.79,17.74,21.93,26.87,31.85,"30,770","36,900",45620.00,"55,890","66,250",,
27980,"Kahului-Wailuku-Lahaina, HI","Kahului-Wailuku-Lahaina, HI","Kahului-Wailuku-Lahaina, HI ",13-1111,Management Analysts,detailed,60.00,36.7,0.759,0.17,39.57,82300.00,17.9,25.06,27.1,30.48,55.2,67.31,"52,120","56,370",63400.00,"114,810","140,000",,
27980,"Kahului-Wailuku-Lahaina, HI","Kahului-Wailuku-Lahaina, HI","Kahului-Wailuku-Lahaina, HI ",13-1161,Market Research Analysts and Marketing Specialists,detailed,140.00,25.4,1.89,0.47,25.2,52410.00,10.3,16.89,19.6,22.23,26.29,33,"35,140","40,770",46240.00,"54,670","68,640",,
27980,"Kahului-Wailuku-Lahaina, HI","Kahului-Wailuku-Lahaina, HI","Kahului-Wailuku-Lahaina, HI ",15-1121,Computer Systems Analysts,detailed,0.00,**,**,**,31.29,65080.00,2.4,24.77,26.92,30.56,35.4,38.3,"51,530","55,990",63560.00,"73,620","79,670",,
29420,"Lake Havasu City-Kingman, AZ","Lake Havasu City-Kingman, AZ","Lake Havasu City-Kingman, AZ ",13-1111,Management Analysts,detailed,70.00,29.5,1.512,0.33,31.98,66510.00,7.1,20.94,24.16,28.83,38.52,48.22,"43,560","50,250",59970.00,"80,110","100,300",,
29420,"Lake Havasu City-Kingman, AZ","Lake Havasu City-Kingman, AZ","Lake Havasu City-Kingman, AZ ",15-1121,Computer Systems Analysts,detailed,40.00,10.3,0.797,0.2,39.81,82790.00,3.1,30.29,34.58,40.86,46.03,49.27,"63,010","71,930",84980.00,"95,740","102,490",,
29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL ",13-1111,Management Analysts,detailed,460.00,8.1,2.165,0.48,32.69,67990.00,4.5,19.37,23.66,29.76,40.85,50.13,"40,300","49,220",61910.00,"84,980","104,270",,
29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,330.00,8.4,1.538,0.39,29.69,61750.00,3.2,17.74,21.37,26.89,36.31,47.35,"36,910","44,460",55930.00,"75,530","98,490",,
29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL ",13-2031,Budget Analysts,detailed,40.00,8.4,0.186,0.48,29.71,61800.00,2.9,19.89,24.08,28.74,35.23,42.37,"41,360","50,080",59780.00,"73,280","88,120",,
29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL ",13-2051,Financial Analysts,detailed,140.00,13.8,0.661,0.33,37.82,78660.00,7.5,20.14,26.76,36.44,49.22,58.48,"41,880","55,670",75800.00,"102,370","121,640",,
29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL ",15-1121,Computer Systems Analysts,detailed,870.00,5.9,4.095,1.01,38.14,79340.00,2.4,25.49,30.3,38.02,46.09,52.37,"53,010","63,030",79090.00,"95,870","108,930",,
29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL ",15-1122,Information Security Analysts,detailed,50.00,14,0.24,0.35,37.77,78550.00,7,15.14,28.08,38.65,47.2,57.55,"31,490","58,400",80400.00,"98,180","119,700",,
29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL ",15-2031,Operations Research Analysts,detailed,120.00,8.9,0.551,0.71,25.84,53740.00,3,16.53,19.53,23.78,30.76,37.35,"34,380","40,620",49450.00,"63,980","77,690",,
30300,"Lewiston, ID-WA","Lewiston, ID-WA","Lewiston, ID-WA ",13-1111,Management Analysts,detailed,30.00,44,1.15,0.25,31.41,65340.00,4.7,20.18,21.87,27.58,42.34,47.34,"41,970","45,500",57360.00,"88,060","98,470",,
30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR ",13-1111,Management Analysts,detailed,1860.00,6.1,5.443,1.2,24.93,51840.00,8.2,11.03,14.76,23.17,31.48,41.13,"22,940","30,710",48200.00,"65,470","85,560",,
30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR ",13-1161,Market Research Analysts and Marketing Specialists,detailed,1220.00,13.8,3.592,0.9,29.09,60500.00,3.3,14.72,20.7,27.93,36.23,44.55,"30,620","43,060",58100.00,"75,350","92,670",,
30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR ",13-2031,Budget Analysts,detailed,260.00,1.9,0.764,1.96,28.42,59110.00,2.3,17.85,23.99,28.53,32.32,38.18,"37,130","49,900",59340.00,"67,230","79,410",,
30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR ",13-2041,Credit Analysts,detailed,280.00,38.6,0.819,1.58,38.66,80410.00,23.1,16.28,21.19,27.17,36.69,62.31,"33,860","44,080",56500.00,"76,310","129,610",,
30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR ",13-2051,Financial Analysts,detailed,590.00,7.9,1.729,0.86,32.58,67760.00,2.4,19.88,24.14,30.21,39.78,49.95,"41,350","50,220",62840.00,"82,740","103,890",,
30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR ",15-1121,Computer Systems Analysts,detailed,1580.00,22.3,4.634,1.14,32.83,68280.00,2.5,19.85,24.33,32.32,40.19,47.88,"41,290","50,600",67220.00,"83,600","99,590",,
30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR ",15-1122,Information Security Analysts,detailed,0.00,**,**,**,39.53,82230.00,3.6,31.47,34.89,40.66,45.92,49.09,"65,460","72,580",84580.00,"95,510","102,110",,
30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR ",15-2031,Operations Research Analysts,detailed,300.00,19.7,0.89,1.15,30.91,64280.00,2,16.96,20.6,28.7,39.21,48.6,"35,270","42,840",59690.00,"81,560","101,090",,
3108031084,"Los Angeles-Long Beach-Glendale, CA ","Los Angeles-Long Beach-Glendale, CA ","Los Angeles-Long Beach-Glendale, CA ",13-1111,Management Analysts,detailed,21870.00,4,5.183,1.14,46.76,97270.00,2.3,24.31,32.16,42.17,55.03,74.37,"50,570","66,890",87710.00,"114,460","154,690",,
3108031084,"Los Angeles-Long Beach-Glendale, CA ","Los Angeles-Long Beach-Glendale, CA ","Los Angeles-Long Beach-Glendale, CA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,23780.00,4.5,5.634,1.42,34.66,72100.00,1.7,15.94,21.49,29.91,43.14,60.27,"33,150","44,710",62220.00,"89,740","125,350",,
3108031084,"Los Angeles-Long Beach-Glendale, CA ","Los Angeles-Long Beach-Glendale, CA ","Los Angeles-Long Beach-Glendale, CA ",13-2031,Budget Analysts,detailed,1900.00,11.7,0.451,1.16,43.87,91250.00,2,26.87,33.93,43.41,53.21,63.05,"55,890","70,580",90300.00,"110,680","131,140",,
3108031084,"Los Angeles-Long Beach-Glendale, CA ","Los Angeles-Long Beach-Glendale, CA ","Los Angeles-Long Beach-Glendale, CA ",13-2041,Credit Analysts,detailed,2100.00,8.8,0.497,0.96,41.99,87330.00,4,20.87,27.76,36.26,49.56,70.61,"43,400","57,750",75410.00,"103,080","146,880",,
